"inst_name,C,254",lat,lon,geoid,tractid,state,county
"WIK DEVICES, LLC",39.934541,-86.338986,1400000US18011810607,18011810607,IN,Boone County
SHEPHERD CENTER,33.809918,-84.393618,1400000US13121009104,13121009104,GA,Fulton County
"PRODA BIOTECH, LLC",33.98647,-84.404528,1400000US13067030370,13067030370,GA,Cobb County
CHICAGO ASSN FOR RESEARCH & EDUC IN SCI,41.854028,-87.833373,1400000US17031817900,17031817900,IL,Cook County
LIV LABS INC.,41.794731,-87.582948,1400000US17031411000,17031411000,IL,Cook County
"GENETAG TECHNOLOGY, INC.",33.857112,-84.256858,1400000US13089021710,13089021710,GA,DeKalb County
QUEEN'S MEDICAL CENTER,21.307803,-157.853947,1400000US15003004102,15003004102,HI,Honolulu County
"OPERA BIOSCIENCE, INC.",42.169486,-87.9876,1400000US17097864515,17097864515,IL,Lake County
"ARUNA BIOMEDICAL, INC.",33.939246,-83.367686,1400000US13059000402,13059000402,GA,Clarke County
JOHNS HOPKINS UNIVERSITY,39.325256,-76.605131,1400000US24510090500,24510090500,MD,Baltimore city
UNIV OF MASSACHUSETTS MED SCH WORCESTER,42.2802,-71.758245,1400000US25027732002,25027732002,MA,Worcester County
TULANE UNIVERSITY OF LOUISIANA,29.935429,-90.12279,1400000US22071012102,22071012102,LA,Orleans Parish
UNIVERSITY OF MARYLAND BALTIMORE,39.292248,-76.625629,1400000US24510040200,24510040200,MD,Baltimore city
"AUTONOMOUS THERAPEUTICS, INC.",40.698099,-73.9749,1400000US36047054300,36047054300,NY,Kings County
UNIVERSITY OF MASSACHUSETTS AMHERST,42.386914,-72.521131,1400000US25015820500,25015820500,MA,Hampshire County
"WESTAT, INC.",39.094626,-77.181453,1400000US24031701007,24031701007,MD,Montgomery County
FOUNDATION FOR THE NIH,39.013984,-77.100238,1400000US24031704404,24031704404,MD,Montgomery County
MASSACHUSETTS GENERAL HOSPITAL,42.363198,-71.068772,1400000US25025020301,25025020301,MA,Suffolk County
BOSTON CHILDREN'S HOSPITAL,42.337481,-71.104964,1400000US25025081001,25025081001,MA,Suffolk County
TUFTS UNIVERSITY BOSTON,42.3498,-71.06149,1400000US25025070202,25025070202,MA,Suffolk County
"THE EMMES COMPANY, LLC",39.090165,-77.153456,1400000US24031700901,24031700901,MD,Montgomery County
UNIVERSITY OF KENTUCKY,38.040959,-84.505885,1400000US21067000900,21067000900,KY,Fayette County
PACDNA LLC,42.275265,-71.313128,1400000US25017382300,25017382300,MA,Middlesex County
BOSTON UNIVERSITY MEDICAL CAMPUS,42.33639,-71.07097,1400000US25025071101,25025071101,MA,Suffolk County
UNIVERSITY OF KANSAS MEDICAL CENTER,39.026584,-94.636347,1400000US20091050200,20091050200,KS,Johnson County
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,42.359128,-71.093339,1400000US25017353102,25017353102,MA,Middlesex County
HARVARD UNIVERSITY,42.369697,-71.11193,1400000US25017353800,25017353800,MA,Middlesex County
HARVARD MEDICAL SCHOOL,42.335672,-71.104237,1400000US25025081001,25025081001,MA,Suffolk County
BRIGHAM AND WOMEN'S HOSPITAL,42.336107,-71.107481,1400000US25025081001,25025081001,MA,Suffolk County
UNIVERSITY OF LOUISVILLE,38.215024,-85.760145,1400000US21111005300,21111005300,KY,Jefferson County
CHROMATAN CORPORATION,40.833666,-77.841349,1400000US42027011600,42027011600,PA,Centre County
HARVARD SCHOOL OF PUBLIC HEALTH,42.335306,-71.102775,1400000US25025081001,25025081001,MA,Suffolk County
BETH ISRAEL DEACONESS MEDICAL CENTER,42.33982,-71.10568,1400000US25025010300,25025010300,MA,Suffolk County
SCHEPENS EYE RESEARCH INSTITUTE,42.36199,-71.06442,1400000US25025020301,25025020301,MA,Suffolk County
HEBREW REHABILITATION CENTER FOR AGED,42.296681,-71.130734,1400000US25025110607,25025110607,MA,Suffolk County
MASSACHUSETTS EYE AND EAR INFIRMARY,42.36275,-71.07009,1400000US25025020301,25025020301,MA,Suffolk County
UNIVERSITY OF KANSAS LAWRENCE,38.951542,-95.265562,1400000US20045000400,20045000400,KS,Douglas County
"UNIV OF MARYLAND, COLLEGE PARK",38.992333,-76.952986,1400000US24033980000,24033980000,MD,Prince George's County
WABANAKI HEALTH AND WELLNESS,44.805041,-68.770233,1400000US23019000200,23019000200,ME,Penobscot County
"ACCURIUS THERAPEUTICS, INC.",42.458355,-71.206211,1400000US25017358500,25017358500,MA,Middlesex County
BOSTON COLLEGE,42.336956,-71.170504,1400000US25017373600,25017373600,MA,Middlesex County
SPAULDING REHABILITATION HOSPITAL,42.378564,-71.049223,1400000US25025040801,25025040801,MA,Suffolk County
"SIGMOVIR BIOSYSTEMS, INC.",39.103877,-77.195783,1400000US24031700838,24031700838,MD,Montgomery County
WHITEHEAD INSTITUTE FOR BIOMEDICAL RES,42.363037,-71.08963,1400000US25017353102,25017353102,MA,Middlesex County
"BAYSTATE MEDICAL CENTER, INC.",42.122113,-72.603149,1400000US25013800500,25013800500,MA,Hampden County
"PASCALL SYSTEMS, INCORPORATED",42.391632,-71.109831,1400000US25017351002,25017351002,MA,Middlesex County
KANSAS STATE UNIVERSITY,39.185143,-96.571471,1400000US20161000801,20161000801,KS,Riley County
BOSTON UNIVERSITY (CHARLES RIVER CAMPUS),42.349594,-71.099726,1400000US25025010103,25025010103,MA,Suffolk County
"HARVARD PILGRIM HEALTH CARE, INC.",42.316808,-71.234595,1400000US25021404100,25021404100,MA,Norfolk County
LSU PENNINGTON BIOMEDICAL RESEARCH CTR,30.403353,-91.122687,1400000US22033002602,22033002602,LA,East Baton Rouge Parish
JACKSON LABORATORY,44.365361,-68.196303,1400000US23009965900,23009965900,ME,Hancock County
"COLLAGEN MEDICAL, LLC",42.392805,-71.168546,1400000US25017357200,25017357200,MA,Middlesex County
CURER INC,42.362714,-71.101373,1400000US25017353101,25017353101,MA,Middlesex County
UNIVERSITY OF MASSACHUSETTS BOSTON,42.313703,-71.062976,1400000US25025091200,25025091200,MA,Suffolk County
"ADA FORSYTH INSTITUTE, INC.",42.363539,-71.078724,1400000US25017352300,25017352300,MA,Middlesex County
"VIVLI, INC.",42.373836,-71.122605,1400000US25017354100,25017354100,MA,Middlesex County
TUFTS UNIVERSITY MEDFORD,42.40117,-71.125362,1400000US25017350500,25017350500,MA,Middlesex County
LSU HEALTH SCIENCES CENTER,29.957378,-90.082793,1400000US22071006000,22071006000,LA,Orleans Parish
NORTHEASTERN UNIVERSITY,42.340048,-71.088892,1400000US25025010405,25025010405,MA,Suffolk County
DANA-FARBER CANCER INST,42.337593,-71.108279,1400000US25025081001,25025081001,MA,Suffolk County
JOSLIN DIABETES CENTER,42.338497,-71.108264,1400000US25025081001,25025081001,MA,Suffolk County
"BROAD INSTITUTE, INC.",42.363082,-71.087893,1400000US25017353102,25017353102,MA,Middlesex County
UNIVERSITY OF LOUISIANA AT LAFAYETTE,30.217186,-92.019036,1400000US22055002200,22055002200,LA,Lafayette Parish
LOUISIANA STATE UNIV A&M COL BATON ROUGE,30.408018,-91.188669,1400000US22033002801,22033002801,LA,East Baton Rouge Parish
"EIP PHARMA, INC.",42.375744,-71.135696,1400000US25017354200,25017354200,MA,Middlesex County
TUFTS MEDICAL CENTER,42.349512,-71.063308,1400000US25025070202,25025070202,MA,Suffolk County
LOUISIANA STATE UNIV HSC SHREVEPORT,32.481648,-93.760821,1400000US22017021700,22017021700,LA,Caddo Parish
XAVIER UNIVERSITY OF LOUISIANA,29.964291,-90.107468,1400000US22071007000,22071007000,LA,Orleans Parish
"ASELL, LLC",39.437606,-76.777191,1400000US24005404202,24005404202,MD,Baltimore County
"NEURONASCENT, INC.",39.210605,-76.93529,1400000US24027605505,24027605505,MD,Howard County
IBIS REPRODUCTIVE HEALTH,42.372813,-71.119098,1400000US25017353700,25017353700,MA,Middlesex County
"FRIENDS RESEARCH INSTITUTE, INC.",39.303676,-76.619888,1400000US24510110200,24510110200,MD,Baltimore city
BRANDEIS UNIVERSITY,42.366381,-71.254515,1400000US25017368400,25017368400,MA,Middlesex County
"EVON MEDICS, LLC",39.17807,-76.783404,1400000US24027601203,24027601203,MD,Howard County
MARINE BIOLOGICAL LABORATORY,41.526561,-70.667528,1400000US25001014900,25001014900,MA,Barnstable County
AMERICAN ASSN ON HEALTH AND DISABILITY,39.085214,-77.153138,1400000US24031700901,24031700901,MD,Montgomery County
"APERTURE BIO, INC.",42.36383,-71.125029,1400000US25025000806,25025000806,MA,Suffolk County
MOUNT DESERT ISLAND BIOLOGICAL LAB,44.430664,-68.28841,1400000US23009965900,23009965900,ME,Hancock County
MCLEAN HOSPITAL,42.393619,-71.191142,1400000US25017357700,25017357700,MA,Middlesex County
HUGO W. MOSER RES INST KENNEDY KRIEGER,39.298699,-76.593679,1400000US24510070400,24510070400,MD,Baltimore city
"ENCLEAR THERAPIES, INC.",42.361948,-71.094917,1400000US25017353101,25017353101,MA,Middlesex County
MAINEHEALTH,43.653164,-70.275471,1400000US23005001300,23005001300,ME,Cumberland County
WORCESTER POLYTECHNIC INSTITUTE,42.274036,-71.806691,1400000US25027731602,25027731602,MA,Worcester County
"CORAM TECHNOLOGIES, INC.",39.377385,-76.711845,1400000US24005403500,24005403500,MD,Baltimore County
TELE-STETHOSCOPE INC.,38.26278,-85.66098,1400000US21111009800,21111009800,KY,Jefferson County
HENRY M. JACKSON FDN FOR THE ADV MIL/MED,39.030151,-77.137205,1400000US24031701205,24031701205,MD,Montgomery County
BOSTON MEDICAL CENTER,42.336854,-71.070881,1400000US25025071101,25025071101,MA,Suffolk County
"RISE THERAPEUTICS, LLC",39.104236,-77.192524,1400000US24031700838,24031700838,MD,Montgomery County
FEDERATION OF AMER SOC FOR EXPER BIOLOGY,39.013531,-77.101138,1400000US24031704404,24031704404,MD,Montgomery County
INTERNATIONAL SOCIETY/ EXPOSURE ANALYSIS,38.968097,-77.396608,1400000US51059480901,51059480901,VA,Fairfax County
"LIEBER INSTITUTE, INC.",39.300108,-76.590584,1400000US24510070400,24510070400,MD,Baltimore city
"VAXESS TECHNOLOGIES, INC.",42.361939,-71.094916,1400000US25017353101,25017353101,MA,Middlesex County
UNIVERSITY OF MAINE ORONO,44.901113,-68.672733,1400000US23019006300,23019006300,ME,Penobscot County
"MCM6 THERAPEUTICS, INC.",42.443676,-71.189248,1400000US25017358500,25017358500,MA,Middlesex County
NEW ENGLAND COLLEGE OF OPTOMETRY,42.35188,-71.086845,1400000US25025010802,25025010802,MA,Suffolk County
MEDSTAR HEALTH RESEARCH INSTITUTE,38.968689,-76.95384,1400000US24033805908,24033805908,MD,Prince George's County
UNIVERSITY OF MARYLAND BALTIMORE COUNTY,39.252457,-76.71121,1400000US24005492500,24005492500,MD,Baltimore County
"MARYLAND TREATMENT CENTERS, INC.",39.282854,-76.679172,1400000US24510200800,24510200800,MD,Baltimore city
MGH INSTITUTE OF HEALTH PROFESSIONS,42.374956,-71.05421,1400000US25025040801,25025040801,MA,Suffolk County
WESTERN KENTUCKY UNIVERSITY,36.986798,-86.455375,1400000US21227010400,21227010400,KY,Warren County
"BOSTON VA RESEARCH INSTITUTE, INC.",42.32725,-71.11062,1400000US25025120700,25025120700,MA,Suffolk County
SMITH COLLEGE,42.319077,-72.644431,1400000US25015822000,25015822000,MA,Hampshire County
"DIGITAL SCIENCE AND RESEARCH SOLUTIONS, INC.",42.365464,-71.103485,1400000US25017353000,25017353000,MA,Middlesex County
PEDIAMETRIX INC.,39.087677,-77.238503,1400000US24031700606,24031700606,MD,Montgomery County
UNIVERSITY OF NEW ENGLAND,43.458691,-70.388902,1400000US23031025400,23031025400,ME,York County
KYTOPEN CORP,42.365641,-71.077303,1400000US25017352102,25017352102,MA,Middlesex County
AMERICAN GASTROENTEROLOGICAL ASSN/INST,38.989333,-77.099203,1400000US24031704806,24031704806,MD,Montgomery County
MOUNT ST. MARY'S UNIVERSITY,39.684292,-77.348734,1400000US24021766800,24021766800,MD,Frederick County
"HELIXBIND, INC.",42.318978,-71.584099,1400000US25017321400,25017321400,MA,Middlesex County
BRAIN THRIVE TECHNOLOGY LLC,42.432567,-71.078428,1400000US25017341101,25017341101,MA,Middlesex County
"INFLAMED, INC.",38.310857,-85.550024,1400000US21111010320,21111010320,KY,Jefferson County
UNIVERSITY OF MASSACHUSETTS LOWELL,42.649298,-71.315847,1400000US25017388300,25017388300,MA,Middlesex County
"ALDATU BIOSCIENCES, INC.",42.361939,-71.094916,1400000US25017353101,25017353101,MA,Middlesex County
FLOWPOINT MEDICAL INC,38.867178,-94.716466,1400000US20091053423,20091053423,KS,Johnson County
"DRUG DELIVERY COMPANY, LLC, THE",38.355713,-75.537711,1400000US24045010606,24045010606,MD,Wicomico County
"PRAPELA, INC.",42.47381,-71.365088,1400000US25017361300,25017361300,MA,Middlesex County
"ACOUSTICABIO, INC.",42.366036,-71.103492,1400000US25017353000,25017353000,MA,Middlesex County
"ASSAYQUANT TECHNOLOGIES, INC.",42.318086,-71.587679,1400000US25017321400,25017321400,MA,Middlesex County
"AQUINNAH PHARMACEUTICALS, INC.",42.312024,-71.19838,1400000US25017374000,25017374000,MA,Middlesex County
SPOTTED TECH LLC,29.921219,-90.126764,1400000US22071011500,22071011500,LA,Orleans Parish
MIXEDLCMEDIA LLC,42.355496,-71.226326,1400000US25017374600,25017374600,MA,Middlesex County
XGENOMES CORP.,42.364271,-71.101494,1400000US25017353101,25017353101,MA,Middlesex County
"SCANOGEN, INC.",39.322057,-76.628802,1400000US24510130600,24510130600,MD,Baltimore city
"MIRECULE, INC.",39.08258,-77.145017,1400000US24031700901,24031700901,MD,Montgomery County
"NEW HEALTH SCIENCES, INC.",39.027705,-77.140382,1400000US24031701205,24031701205,MD,Montgomery County
"SEE YOURSELF HEALTH, LLC",42.547751,-70.873145,1400000US25009217500,25009217500,MA,Essex County
"ACPHARIS, INC.",42.210813,-71.465927,1400000US25017387202,25017387202,MA,Middlesex County
"DIMAGI, INC.",42.365034,-71.102781,1400000US25017353000,25017353000,MA,Middlesex County
"QUANTUM SIMULATION TECHNOLOGIES, INC.",42.365464,-71.103485,1400000US25017353000,25017353000,MA,Middlesex County
"DYNOCARDIA, INC.",42.647505,-71.336201,1400000US25017310602,25017310602,MA,Middlesex County
"SANAHEAL, INC.",42.350857,-71.086871,1400000US25025010802,25025010802,MA,Suffolk County
"WILD DOG PHYSICS, LLC",37.903927,-84.611176,1400000US21113060600,21113060600,KY,Jessamine County
VOX BIOMEDICAL LLC,42.347037,-71.243979,1400000US25017374700,25017374700,MA,Middlesex County
"SOTERYA, INC.",42.366122,-71.093219,1400000US25017352400,25017352400,MA,Middlesex County
"PENDAR TECHNOLOGIES, LLC",42.391892,-71.153279,1400000US25017354601,25017354601,MA,Middlesex County
CODOMAX INC.,29.781585,-82.47305,1400000US12001001817,12001001817,FL,Alachua County
NIRRIN TECHNOLOGIES INC,42.527999,-71.261808,1400000US25017316300,25017316300,MA,Middlesex County
"ACCELERATED MUSCLE BIOTECHNOLOGIES CONSULTANTS, L.L.C.",42.286757,-71.027433,1400000US25021417501,25021417501,MA,Norfolk County
"ORTHOLEVO, INC.",42.445408,-71.230798,1400000US25017358400,25017358400,MA,Middlesex County
EYENEXO LLC,42.361507,-71.113311,1400000US25017359400,25017359400,MA,Middlesex County
RALPHVR INC.,38.002273,-84.501164,1400000US21067002400,21067002400,KY,Fayette County
"BRIXTON BIOSCIENCES, INC.",42.373308,-71.122479,1400000US25017354100,25017354100,MA,Middlesex County
"CREOSALUS, INC.",38.249052,-85.732583,1400000US21111005902,21111005902,KY,Jefferson County
"MECHANOBIOLOGIX, LLC",42.318845,-71.222085,1400000US25017374200,25017374200,MA,Middlesex County
"VENOVA TECHNOLOGIES, INC.",42.329547,-71.101515,1400000US25025081001,25025081001,MA,Suffolk County
LINSHOM MEDICAL INC,39.292396,-76.881698,1400000US24027602201,24027602201,MD,Howard County
"SHERLOCK BIOSCIENCES, INC.",42.362416,-71.163488,1400000US25017370302,25017370302,MA,Middlesex County
"NECTAGEN, INC.",39.057821,-94.608686,1400000US20209045200,20209045200,KS,Wyandotte County
INSIGHTFIL,42.344207,-71.032891,1400000US25025981202,25025981202,MA,Suffolk County
"CX THERAPEUTICS, INC",42.458144,-71.201205,1400000US25017358500,25017358500,MA,Middlesex County
LATDE DIAGNOSTICS CORP.,42.330029,-72.62843,1400000US25015821904,25015821904,MA,Hampshire County
"MIRA MEDICAL, LLC",39.044208,-77.174583,1400000US24031701206,24031701206,MD,Montgomery County
SONOVAL LLC,39.089202,-77.276678,1400000US24031700604,24031700604,MD,Montgomery County
NEURODEX INC,42.420728,-71.158189,1400000US25017356400,25017356400,MA,Middlesex County
"TRANSCODE THERAPEUTICS, INC.",42.271328,-71.069434,1400000US25025100900,25025100900,MA,Suffolk County
SYNTIS BIO INC,42.273897,-71.066561,1400000US25025100800,25025100800,MA,Suffolk County
"NOSTOPHARMA, LLC",39.043695,-77.154576,1400000US24031701206,24031701206,MD,Montgomery County
MYOFINITY BIOSCIENCES INC,42.354445,-76.82587,1400000US36097950500,36097950500,NY,Schuyler County
LASER BIOANALYTICS LLC,30.360316,-91.139771,1400000US22033004030,22033004030,LA,East Baton Rouge Parish
DNA MEDICINE INSTITUTE,42.366297,-71.104713,1400000US25017353000,25017353000,MA,Middlesex County
"RESONANCE RESEARCH, INC.",42.534578,-71.230903,1400000US25017316201,25017316201,MA,Middlesex County
NATIONAL BUREAU OF ECONOMIC RESEARCH,42.369899,-71.113046,1400000US25017353900,25017353900,MA,Middlesex County
"USWM, LLC",38.31211,-85.58453,1400000US21111010318,21111010318,KY,Jefferson County
"PERCEPTIVE TECHNOLOGIES, INC.",42.347177,-71.082511,1400000US25025010600,25025010600,MA,Suffolk County
"IMMUNOBLUE, LLC",39.022003,-77.15109,1400000US24031706012,24031706012,MD,Montgomery County
BABSON COLLEGE,42.299016,-71.262331,1400000US25021404202,25021404202,MA,Norfolk County
MORGAN STATE UNIVERSITY,39.345399,-76.581107,1400000US24510270902,24510270902,MD,Baltimore city
INTERNATIONAL SOCIETY OF VACCINES,42.276781,-71.765481,1400000US25027732002,25027732002,MA,Worcester County
AMERICAN UROLOGICAL ASSOCIATION,39.209116,-76.674105,1400000US24003751200,24003751200,MD,Anne Arundel County
SOCIETY FOR DEVELOPMENTAL BIOLOGY,39.013531,-77.101138,1400000US24031704404,24031704404,MD,Montgomery County
"HIGHLAND INSTRUMENTS, INC.",42.119715,-71.163119,1400000US25021414200,25021414200,MA,Norfolk County
CAMBRIDGE HEALTH ALLIANCE,42.374417,-71.104436,1400000US25017352900,25017352900,MA,Middlesex County
"CHARLES RIVER ANALYTICS, INC.",42.37538,-71.145598,1400000US25017354200,25017354200,MA,Middlesex County
"LEAFLABS, LLC",42.371114,-71.097086,1400000US25017352800,25017352800,MA,Middlesex County
"REFINED IMAGING, LLC",30.340937,-91.035947,1400000US22033004027,22033004027,LA,East Baton Rouge Parish
JUDGE BAKER CHILDREN'S CENTER,42.330928,-71.109909,1400000US25025081102,25025081102,MA,Suffolk County
NOTRE DAME OF MARYLAND UNIVERSITY,39.351329,-76.620005,1400000US24510271101,24510271101,MD,Baltimore city
UNIVERSITY OF MASSACHUSETTS DARTMOUTH,41.634413,-71.005008,1400000US25005985500,25005985500,MA,Bristol County
"THYMMUNE THERAPEUTICS, INC",42.361948,-71.094917,1400000US25017353101,25017353101,MA,Middlesex County
"FZATA, INC.",39.234798,-76.714192,1400000US24005430600,24005430600,MD,Baltimore County
"MASSACHUSETTS NEURO TECHNOLOGY, INC.",42.387507,-71.302857,1400000US25017367100,25017367100,MA,Middlesex County
"SANARIA, INC.",39.095847,-77.197245,1400000US24031700838,24031700838,MD,Montgomery County
"BIOSENSICS, LLC",42.35982,-71.114115,1400000US25017359400,25017359400,MA,Middlesex County
"BIOPTICSTECHNOLOGY, LLC",38.019127,-84.571158,1400000US21067004208,21067004208,KY,Fayette County
"NAPROGENIX, INC",38.038753,-84.508993,1400000US21067000900,21067000900,KY,Fayette County
"IMMUNOCHEM THERAPEUTICS, LLC",42.344705,-71.23921,1400000US25017374500,25017374500,MA,Middlesex County
UNIVERSITY OF MARYLAND EASTERN SHORE,38.19024,-75.6948,1400000US24039930102,24039930102,MD,Somerset County
UNIVERSITY OF PIKEVILLE,37.478498,-82.521477,1400000US21195930302,21195930302,KY,Pike County
WICHITA STATE UNIVERSITY,37.716288,-97.296817,1400000US20173000900,20173000900,KS,Sedgwick County
"REVBIO, INC.",42.344244,-71.030057,1400000US25025981202,25025981202,MA,Suffolk County
"CREATIVE BIO-PEPTIDES, INC.",39.048296,-77.214407,1400000US24031706007,24031706007,MD,Montgomery County
"RADIATION DETECTION TECHNOLOGIES, INC.",39.197419,-96.59728,1400000US20161001101,20161001101,KS,Riley County
"PREVEP, INC.",39.023806,-77.133642,1400000US24031701205,24031701205,MD,Montgomery County
SOCIETY FOR THE STUDY OF REPRODUCTION,43.066956,-89.413878,1400000US55025001200,55025001200,WI,Dane County
NOVUS VISION LLC,39.300706,-76.591623,1400000US24510070400,24510070400,MD,Baltimore city
"BIOLOGICAL MIMETICS, INC.",39.457606,-77.408243,1400000US24021750701,24021750701,MD,Frederick County
"LAGRANGE SCIENTIFIC, LLC",38.307439,-85.475186,1400000US21185030501,21185030501,KY,Oldham County
