state,state_code,FIPS,county,pop_2024,terminated_econ_loss,IDC_econ_loss
Maine,ME,23001,Androscoggin County,115272,35002.24965,1102591.62
Maine,ME,23003,Aroostook County,66776,10855.34393,455843.1258
Maine,ME,23005,Cumberland County,313809,106865.2871,7911144.045
Maine,ME,23007,Franklin County,30902,5176.751891,367684.7207
Maine,ME,23009,Hancock County,56946,544302.2998,37644837.32
Maine,ME,23011,Kennebec County,128461,35646.4867,1223058.645
Maine,ME,23013,Knox County,40981,8923.096867,600902.7346
Maine,ME,23015,Lincoln County,36491,11905.61386,716177.2225
Maine,ME,23017,Oxford County,60039,12403.11329,639979.2713
Maine,ME,23019,Penobscot County,156840,94225.66694,6546097.759
Maine,ME,23021,Piscataquis County,17432,2656.353671,206415.726
Maine,ME,23023,Sagadahoc County,37582,11025.47827,556850.2865
Maine,ME,23025,Somerset County,51338,8604.781978,510501.5138
Maine,ME,23027,Waldo County,40617,14807.0986,899498.9612
Maine,ME,23029,Washington County,31383,24823.97564,1395288.149
Maine,ME,23031,York County,220143,55079.67172,4347854.245
Montana,MT,30001,Beaverhead County,10006,243.5057519,35237.30459
Montana,MT,30003,Big Horn County,12796,284.1221948,8269.343039
Montana,MT,30005,Blaine County,6903,44.12746371,6933.54911
Montana,MT,30007,Broadwater County,8302,390.1725973,38970.26912
Montana,MT,30009,Carbon County,11498,58.76816473,9029.626972
Montana,MT,30011,Carter County,1399,7.346020591,2752.517311
Montana,MT,30013,Cascade County,84523,5369.978481,2561057.292
Montana,MT,30015,Chouteau County,5880,103.6746599,29788.78682
Montana,MT,30017,Custer County,11964,103.2421608,19557.4376
Montana,MT,30019,Daniels County,1625,22.03806177,2951.028462
Montana,MT,30021,Dawson County,8731,125.6100413,11537.60339
Montana,MT,30023,Deer Lodge County,9811,192.6483496,52801.96831
Montana,MT,30025,Fallon County,2946,7.346020591,1221.683116
Montana,MT,30027,Fergus County,11862,353.3516173,21447.85382
Montana,MT,30029,Flathead County,114527,4128.074547,281249.1104
Montana,MT,30031,Gallatin County,126984,31575.80085,3399214.239
Montana,MT,30033,Garfield County,1181,7.346020591,986.8708368
Montana,MT,30035,Glacier County,13503,328.1983184,16290.72752
Montana,MT,30037,Golden Valley County,863,0,0
Montana,MT,30039,Granite County,3602,346.6850561,21483.75899
Montana,MT,30041,Hill County,16065,224.8709378,40405.87831
Montana,MT,30043,Jefferson County,13304,221.0641613,62999.55885
Montana,MT,30045,Judith Basin County,2111,14.74338135,8838.386599
Montana,MT,30047,Lake County,33403,370.1881421,120170.6568
Montana,MT,30049,Lewis and Clark County,75129,2381.248751,374216.1731
Montana,MT,30051,Liberty County,1934,14.69204118,4107.557913
Montana,MT,30053,Lincoln County,22184,488.325659,44553.48344
Montana,MT,30055,McCone County,1717,0.051340164,1812.490223
Montana,MT,30057,Madison County,9753,250.5085128,26566.57292
Montana,MT,30059,Meagher County,2065,7.397360755,2618.125419
Montana,MT,30061,Mineral County,5195,879.9549506,27797.33457
Montana,MT,30063,Missoula County,122546,3904.69008,4838657.944
Montana,MT,30065,Musselshell County,5452,22.1407421,8538.173554
Montana,MT,30067,Park County,18074,1287.522388,153067.1195
Montana,MT,30069,Petroleum County,525,0,0
Montana,MT,30071,Phillips County,4214,7.346020591,1221.683116
Montana,MT,30073,Pondera County,6078,73.46020591,26300.63739
Montana,MT,30075,Powder River County,1734,0,186.4820264
Montana,MT,30077,Powell County,7120,371.3345675,28063.8949
Montana,MT,30079,Prairie County,1112,7.346020591,805.6351959
Montana,MT,30081,Ravalli County,48187,397.7767362,314562.7909
Montana,MT,30083,Richland County,11028,58.81950489,9635.475605
Montana,MT,30085,Roosevelt County,10197,125.7127216,18085.70514
Montana,MT,30087,Rosebud County,8194,36.73010296,4401.896283
Montana,MT,30089,Sanders County,13895,36.98680378,22285.649
Montana,MT,30091,Sheridan County,3448,58.81950489,9089.66763
Montana,MT,30093,Silver Bow County,36134,805.0874256,313962.9314
Montana,MT,30095,Stillwater County,9450,402.4375557,16768.4648
Montana,MT,30097,Sweet Grass County,3757,229.1820208,12344.62151
Montana,MT,30099,Teton County,6444,365.7074527,63261.08141
Montana,MT,30101,Toole County,5153,7.346020591,13436.9018
Montana,MT,30103,Treasure County,739,14.69204118,1611.270392
Montana,MT,30105,Valley County,7434,51.4734843,8700.080354
Montana,MT,30107,Wheatland County,2058,14.69204118,2443.366232
Montana,MT,30109,Wibaux County,911,0,0
Montana,MT,30111,Yellowstone County,171583,8706.918615,225190.1515
Nebraska,NE,31001,Adams County,31196,23659.72841,225929.2511
Nebraska,NE,31003,Antelope County,6358,4385.771695,62207.15125
Nebraska,NE,31005,Arthur County,423,0,45.02846
Nebraska,NE,31007,Banner County,665,3832.769845,51362.74954
Nebraska,NE,31009,Blaine County,454,0,45.02846
Nebraska,NE,31011,Boone County,5354,158.4913888,2036.174821
Nebraska,NE,31013,Box Butte County,10703,744.4302054,7717.407309
Nebraska,NE,31015,Boyd County,1700,143.7625704,746.416458
Nebraska,NE,31017,Brown County,2877,165.855798,1635.380512
Nebraska,NE,31019,Buffalo County,51156,28321.72211,345733.2765
Nebraska,NE,31021,Burt County,6727,4794.154809,70404.92673
Nebraska,NE,31023,Butler County,8439,7528.763824,28189.69943
Nebraska,NE,31025,Cass County,27492,52765.71217,594790.3448
Nebraska,NE,31027,Cedar County,8262,2106.238249,27745.89385
Nebraska,NE,31029,Chase County,3764,302.2539592,968.7857705
Nebraska,NE,31031,Cherry County,5558,151.1269796,5373.020971
Nebraska,NE,31033,Cheyenne County,9602,7982.522468,106700.689
Nebraska,NE,31035,Clay County,6103,10671.97031,122789.2514
Nebraska,NE,31037,Colfax County,10826,11556.99429,144736.6045
Nebraska,NE,31039,Cuming County,8952,1087.975964,14493.02518
Nebraska,NE,31041,Custer County,10487,7005.056263,74364.38151
Nebraska,NE,31043,Dakota County,21335,3756.609455,29383.23475
Nebraska,NE,31045,Dawes County,8003,493.3661567,7575.346904
Nebraska,NE,31047,Dawson County,24554,21897.07533,267114.0452
Nebraska,NE,31049,Deuel County,1892,3847.498663,52593.524
Nebraska,NE,31051,Dixon County,5526,2139.434552,16381.63772
Nebraska,NE,31053,Dodge County,37884,52409.80681,685495.3676
Nebraska,NE,31055,Douglas County,601158,2704212.201,40296444.21
Nebraska,NE,31057,Dundy County,1581,151.1269796,1194.531702
Nebraska,NE,31059,Fillmore County,5512,6849.00794,44503.08901
Nebraska,NE,31061,Franklin County,2817,287.5251409,1097.5784
Nebraska,NE,31063,Frontier County,2536,294.88955,477.4151641
Nebraska,NE,31065,Furnas County,4468,151.108591,1855.836021
Nebraska,NE,31067,Gage County,21687,25692.40059,190861.0898
Nebraska,NE,31069,Garden County,1804,7.364409173,5652.623045
Nebraska,NE,31071,Garfield County,1707,294.88955,1304.822805
Nebraska,NE,31073,Gosper County,1808,2504.888684,18271.84631
Nebraska,NE,31075,Grant County,573,151.1269796,522.4436241
Nebraska,NE,31077,Greeley County,2197,4271.421966,51933.47672
Nebraska,NE,31079,Hall County,62869,39369.50061,417688.7231
Nebraska,NE,31081,Hamilton County,9564,6731.602064,73425.58657
Nebraska,NE,31083,Harlan County,3018,136.1729532,3578.319926
Nebraska,NE,31085,Hayes County,846,0,5.076420605
Nebraska,NE,31087,Hitchcock County,2460,322.3923448,5235.32446
Nebraska,NE,31089,Holt County,10120,335.2357216,13340.11587
Nebraska,NE,31091,Hooker County,698,0,90.05692
Nebraska,NE,31093,Howard County,6572,766.7486409,5466.089628
Nebraska,NE,31095,Jefferson County,7136,4858.650389,36236.53487
Nebraska,NE,31097,Johnson County,5219,2111.656702,5836.198547
Nebraska,NE,31099,Kearney County,6749,2438.744747,26648.82137
Nebraska,NE,31101,Keith County,8148,15968.13639,211319.0055
Nebraska,NE,31103,Keya Paha County,819,151.1269796,477.4151641
Nebraska,NE,31105,Kimball County,3305,287.2999328,4175.907522
Nebraska,NE,31107,Knox County,8306,876.3471248,11501.29344
Nebraska,NE,31109,Lancaster County,332857,1941123.871,10580394.72
Nebraska,NE,31111,Lincoln County,33319,13808.91487,151563.839
Nebraska,NE,31113,Logan County,694,0,0
Nebraska,NE,31115,Loup County,582,151.1269796,477.4151641
Nebraska,NE,31117,McPherson County,376,0,0
Nebraska,NE,31119,Madison County,35579,55226.03193,702297.2389
Nebraska,NE,31121,Merrick County,7837,6862.209013,54335.40539
Nebraska,NE,31123,Morrill County,4485,279.9355237,3938.325391
Nebraska,NE,31125,Nance County,3262,307.4383184,7956.599126
Nebraska,NE,31127,Nemaha County,7046,5812.761894,46822.59557
Nebraska,NE,31129,Nuckolls County,4094,438.6521205,822.7298961
Nebraska,NE,31131,Otoe County,16591,10253.63356,74410.65605
Nebraska,NE,31133,Pawnee County,2521,14.72881835,3802.082579
Nebraska,NE,31135,Perkins County,2779,438.6521205,962.0584624
Nebraska,NE,31137,Phelps County,9042,2890.170844,25583.07798
Nebraska,NE,31139,Pierce County,7334,5094.191224,62039.36804
Nebraska,NE,31141,Platte County,35499,30403.41403,337290.4737
Nebraska,NE,31143,Polk County,5269,12243.88978,117503.4607
Nebraska,NE,31145,Red Willow County,10409,1481.586951,12097.39671
Nebraska,NE,31147,Richardson County,7666,12089.54063,94304.17777
Nebraska,NE,31149,Rock County,1241,143.7625704,960.5800603
Nebraska,NE,31151,Saline County,14740,13305.3359,37795.26225
Nebraska,NE,31153,Sarpy County,204828,496937.3361,7493378.997
Nebraska,NE,31155,Saunders County,23406,27869.69228,146184.6847
Nebraska,NE,31157,Scotts Bluff County,35734,10713.03876,137409.9651
Nebraska,NE,31159,Seward County,17769,42690.95811,80963.84196
Nebraska,NE,31161,Sheridan County,4927,4090.612141,54262.11658
Nebraska,NE,31163,Sherman County,2949,14.72881835,7187.567172
Nebraska,NE,31165,Sioux County,1099,265.2067053,2542.498415
Nebraska,NE,31167,Stanton County,5756,794.2514357,9241.233493
Nebraska,NE,31169,Thayer County,4870,552.7318462,5101.738492
Nebraska,NE,31171,Thomas County,634,2353.761705,17603.04232
Nebraska,NE,31173,Thurston County,6637,2486.905744,20763.14928
Nebraska,NE,31175,Valley County,4032,7.364409173,2149.083422
Nebraska,NE,31177,Washington County,21254,64029.63375,857604.3527
Nebraska,NE,31179,Wayne County,9870,1033.531932,13313.37684
Nebraska,NE,31181,Webster County,3326,214.0167948,1568.972973
Nebraska,NE,31183,Wheeler County,808,143.7625704,0
Nebraska,NE,31185,York County,14375,11302.39319,85220.06517
Nevada,NV,32001,Churchill County,26033,1593.403252,174740.1568
Nevada,NV,32003,Clark County,2398871,128383.731,12867373.18
Nevada,NV,32005,Douglas County,49564,239.854291,288121.1611
Nevada,NV,32007,Elko County,54363,5187.414787,162356.0761
Nevada,NV,32009,Esmeralda County,720,0,0.538881203
Nevada,NV,32011,Eureka County,1877,0,27177.58909
Nevada,NV,32013,Humboldt County,17116,0,57300.98994
Nevada,NV,32015,Lander County,5785,0,8404.273933
Nevada,NV,32017,Lincoln County,4345,0,4046.169167
Nevada,NV,32019,Lyon County,63718,2543.404201,522386.0237
Nevada,NV,32021,Mineral County,4475,143.7625704,13026.9202
Nevada,NV,32023,Nye County,55990,1189.705418,91162.26972
Nevada,NV,32027,Pershing County,6536,167.5025684,32691.05385
Nevada,NV,32029,Storey County,4112,0,35926.84907
Nevada,NV,32031,Washoe County,507280,15015.94497,15402750.19
Nevada,NV,32033,White Pine County,8534,81.8900437,27013.83174
Nevada,NV,32510,Carson City,58148,769.3555304,431013.5114
New Hampshire,NH,33001,Belknap County,65257,30128.47315,854510.9477
New Hampshire,NH,33003,Carroll County,52580,26475.08067,765007.485
New Hampshire,NH,33005,Cheshire County,78078,86565.9949,4389828.298
New Hampshire,NH,33007,Coos County,31094,12716.06596,395714.0235
New Hampshire,NH,33009,Grafton County,93045,483696.8528,28262972.61
New Hampshire,NH,33011,Hillsborough County,430462,584774.1488,11537319.88
New Hampshire,NH,33013,Merrimack County,157869,88532.35928,3081765.976
New Hampshire,NH,33015,Rockingham County,322433,543333.1646,13011732.73
New Hampshire,NH,33017,Strafford County,134202,68449.27638,2815757.535
New Hampshire,NH,33019,Sullivan County,44012,56430.03893,4024424.185
New Jersey,NJ,34001,Atlantic County,279114,171940.3105,3335960.579
New Jersey,NJ,34003,Bergen County,978641,1692692.32,58878492.25
New Jersey,NJ,34005,Burlington County,475515,1483127.635,24942501.5
New Jersey,NJ,34007,Camden County,533988,2570083.058,37449465.05
New Jersey,NJ,34009,Cape May County,93875,53191.04932,890691.322
New Jersey,NJ,34011,Cumberland County,155678,36435.89208,1222126.489
New Jersey,NJ,34013,Essex County,881527,846819.6761,25092562.24
New Jersey,NJ,34015,Gloucester County,311783,1363218.137,19480626.36
New Jersey,NJ,34017,Hudson County,736185,1924393.781,36786535.95
New Jersey,NJ,34019,Hunterdon County,131708,198845.0716,4025891.68
New Jersey,NJ,34021,Mercer County,392138,805386.3742,30548407.74
New Jersey,NJ,34023,Middlesex County,890119,730683.513,83043322.63
New Jersey,NJ,34025,Monmouth County,647520,479662.6136,19597635.07
New Jersey,NJ,34027,Morris County,523053,299522.0601,9385498.096
New Jersey,NJ,34029,Ocean County,666434,196381.26,8733648.647
New Jersey,NJ,34031,Passaic County,526597,341088.8028,9185626.882
New Jersey,NJ,34033,Salem County,65874,117853.1679,1896544.889
New Jersey,NJ,34035,Somerset County,357467,284658.0831,31494483.48
New Jersey,NJ,34037,Sussex County,147444,50731.41063,2113765.091
New Jersey,NJ,34039,Union County,594160,482973.4734,23661439.97
New Jersey,NJ,34041,Warren County,112031,43025.04804,1675147.476
New Mexico,NM,35001,Bernalillo County,671747,36863.22553,34663329.4
New Mexico,NM,35003,Catron County,3795,0,9386.690287
New Mexico,NM,35005,Chaves County,63697,21341.40823,131094.5621
New Mexico,NM,35006,Cibola County,26686,1781.062533,94563.55302
New Mexico,NM,35007,Colfax County,12307,76.9607569,14786.89805
New Mexico,NM,35009,Curry County,47156,1811.339401,85126.29924
New Mexico,NM,35011,De Baca County,1657,0,17141.55104
New Mexico,NM,35013,Do�a Ana County,229366,451290.8592,2401298.627
New Mexico,NM,35015,Eddy County,61436,2539.277607,116522.3593
New Mexico,NM,35017,Grant County,27541,4993.413866,89163.41235
New Mexico,NM,35019,Guadalupe County,4385,2.849016302,10875.63992
New Mexico,NM,35021,Harding County,635,0,2855.506459
New Mexico,NM,35023,Hidalgo County,3966,0,2470.664201
New Mexico,NM,35025,Lea County,75151,5646.850815,137181.9559
New Mexico,NM,35027,Lincoln County,20025,904.2451923,95409.1095
New Mexico,NM,35028,Los Alamos County,19675,423.3833082,153412.2006
New Mexico,NM,35029,Luna County,25878,4335.003134,20408.30391
New Mexico,NM,35031,McKinley County,68945,158.4946746,159265.0976
New Mexico,NM,35033,Mora County,4096,0,14434.12007
New Mexico,NM,35035,Otero County,69711,15812.74035,197060.2746
New Mexico,NM,35037,Quay County,8403,0,32523.82824
New Mexico,NM,35039,Rio Arriba County,39955,153.9215138,120527.0069
New Mexico,NM,35041,Roosevelt County,18713,0,37906.76735
New Mexico,NM,35043,Sandoval County,157757,4361.68298,4260284.755
New Mexico,NM,35045,San Juan County,120817,3024.656414,138260.9395
New Mexico,NM,35047,San Miguel County,26428,904.2451923,102391.6185
New Mexico,NM,35049,Santa Fe County,157765,7427.557678,1179874.531
New Mexico,NM,35051,Sierra County,11389,3855.049315,45554.54872
New Mexico,NM,35053,Socorro County,15967,1996.524002,133407.6604
New Mexico,NM,35055,Taos County,34482,0,199524.1205
New Mexico,NM,35057,Torrance County,15986,190.8826335,158780.259
New Mexico,NM,35059,Union County,3926,0,45.73483793
New Mexico,NM,35061,Valencia County,80813,2020.183513,2162632.274
New York,NY,36001,Albany County,319964,600734.5563,12426709.74
New York,NY,36003,Allegany County,47299,34554.44936,484730.7266
New York,NY,36005,Bronx County,1384724,9270799.631,191815326.1
New York,NY,36007,Broome County,196397,63576.02232,5679690.077
New York,NY,36009,Cattaraugus County,75475,65280.27938,922832.138
New York,NY,36011,Cayuga County,74567,18925.8465,1935109.434
New York,NY,36013,Chautauqua County,124105,164381.5609,2190554.818
New York,NY,36015,Chemung County,81115,30938.18542,1630330.145
New York,NY,36017,Chenango County,45776,14554.67995,675063.98
New York,NY,36019,Clinton County,77871,12779.43027,525616.2745
New York,NY,36021,Columbia County,60299,57458.173,1103248.414
New York,NY,36023,Cortland County,45945,15610.30588,2453644.253
New York,NY,36025,Delaware County,44191,17736.72758,521005.9808
New York,NY,36027,Dutchess County,299963,350477.2677,7661120.324
New York,NY,36029,Erie County,950602,5611382.217,47572226.81
New York,NY,36031,Essex County,36744,5788.81792,191710.8931
New York,NY,36033,Franklin County,47086,7844.0785,276424.9609
New York,NY,36035,Fulton County,52073,16756.125,533403.5118
New York,NY,36037,Genesee County,57604,555816.2324,4019144.426
New York,NY,36039,Greene County,46903,29688.77367,828846.6331
New York,NY,36041,Hamilton County,5082,310.5222665,25436.38502
New York,NY,36043,Herkimer County,59585,26516.31927,959695.8389
New York,NY,36045,Jefferson County,113140,19692.34817,497634.6661
New York,NY,36047,Kings County,2617631,14350167.27,279984009.7
New York,NY,36049,Lewis County,26570,3162.669667,132202.5671
New York,NY,36051,Livingston County,61561,242740.6668,1955370.107
New York,NY,36053,Madison County,67072,19087.96094,1040161.536
New York,NY,36055,Monroe County,752202,14211088.69,78371655.23
New York,NY,36057,Montgomery County,49648,29717.4656,769301.6462
New York,NY,36059,Nassau County,1392438,3756296.919,85304299.47
New York,NY,36061,New York County,1660664,11524475.54,240626671.9
New York,NY,36063,Niagara County,209570,607009.6123,6362609.117
New York,NY,36065,Oneida County,228347,66392.21051,3433940.775
New York,NY,36067,Onondaga County,469812,116842.9826,13113030.71
New York,NY,36069,Ontario County,113012,566559.8137,3797809.806
New York,NY,36071,Orange County,411767,570574.8609,11770872.36
New York,NY,36073,Orleans County,39686,213144.9945,1970308.986
New York,NY,36075,Oswego County,118305,29876.49003,1597163.561
New York,NY,36077,Otsego County,60524,33695.14635,1153813.806
New York,NY,36079,Putnam County,98409,304348.5562,6824029.003
New York,NY,36081,Queens County,2316841,10107827.78,181149501.1
New York,NY,36083,Rensselaer County,160749,865870.0345,5286480.611
New York,NY,36085,Richmond County,498212,1747678.679,36301769.47
New York,NY,36087,Rockland County,348144,601854.1648,17109367.88
New York,NY,36089,St. Lawrence County,106198,62920.77219,1144775.914
New York,NY,36091,Saratoga County,240360,244268.8237,5404254.109
New York,NY,36093,Schenectady County,162261,254848.9045,4376214.809
New York,NY,36095,Schoharie County,30151,12283.84976,262942.8674
New York,NY,36097,Schuyler County,17121,3914.794995,991736.9569
New York,NY,36099,Seneca County,32650,8812.891189,1006130.526
New York,NY,36101,Steuben County,92015,28644.0128,666123.8541
New York,NY,36103,Suffolk County,1535909,2325507.741,78256859.13
New York,NY,36105,Sullivan County,80450,82259.70614,1623939.148
New York,NY,36107,Tioga County,47574,12612.96044,2814461.161
New York,NY,36109,Tompkins County,105602,30198.97633,36753366.11
New York,NY,36111,Ulster County,182977,206379.0205,4103863.427
New York,NY,36113,Warren County,65288,19537.38821,385022.0203
New York,NY,36115,Washington County,59839,18723.94691,433229.1471
New York,NY,36117,Wayne County,90757,219551.1892,1972327.996
New York,NY,36119,Westchester County,1006447,3483923.265,85913537.53
New York,NY,36121,Wyoming County,39588,208127.2608,1548248.647
New York,NY,36123,Yates County,24387,6268.216469,168625.7309
